transaction_id,merchant_id,transaction_date,transaction_amount,currency,payment_method,status,failure_reason,country,customer_id
TXN003956,M0063,2024-06-13 19:00:00,459.05,EUR,bank_transfer,failed,,Canada,C00472
TXN003957,M0014,2024-06-13 20:00:00,584.73,NGN,bank_transfer,successful,,Germany,C00248
TXN003958,M0078,2024-06-13 21:00:00,756.73,GBP,bank_transfer,successful,,Canada,C00138
TXN003959,M0072,2024-06-13 22:00:00,787.33,USD,credit_card,successful,,Kenya,C00997
TXN003960,M0058,2024-06-13 23:00:00,942.29,KES,credit_card,successful,,Germany,C00636
TXN003961,M0065,2024-06-14 0:00:00,80.43,KES,crypto,successful,,USA,C00320
TXN003962,M0095,2024-06-14 1:00:00,477.57,NGN,mobile_money,successful,,Germany,C00609
TXN003963,M0082,2024-06-14 2:00:00,198.11,GBP,bank_transfer,successful,,Germany,C00410
TXN003964,M0055,2024-06-14 3:00:00,863.25,KES,crypto,successful,,Germany,C00013
TXN003965,M0056,2024-06-14 4:00:00,533.18,NGN,bank_transfer,successful,,Germany,C00095
TXN003966,M0043,2024-06-14 5:00:00,256.27,NGN,bank_transfer,successful,,Nigeria,C00174
TXN003967,M0006,2024-06-14 6:00:00,372.32,KES,mobile_money,successful,,Nigeria,C00954
TXN003968,M0049,2024-06-14 7:00:00,49.38,KES,crypto,successful,,Germany,C00464
TXN003969,M0090,2024-06-14 8:00:00,843.77,KES,mobile_money,successful,,Kenya,C00081
TXN003970,M0091,2024-06-14 9:00:00,353.23,NGN,credit_card,successful,,USA,C00664
TXN003971,M0024,2024-06-14 10:00:00,745.63,USD,mobile_money,successful,,Canada,C00598
TXN003972,M0100,2024-06-14 11:00:00,804.87,GBP,credit_card,successful,,USA,C00332
TXN003973,M0027,2024-06-14 12:00:00,222.94,NGN,credit_card,failed,,Kenya,C00070
TXN003974,M0023,2024-06-14 13:00:00,193.41,GBP,crypto,successful,,Nigeria,C00139
TXN003975,M0088,2024-06-14 14:00:00,912.43,KES,crypto,successful,,Nigeria,C00768
TXN003976,M0083,2024-06-14 15:00:00,799.79,NGN,bank_transfer,successful,,Canada,C00059
TXN003977,M0027,2024-06-14 16:00:00,607.58,GBP,credit_card,successful,,Canada,C00913
TXN003978,M0079,2024-06-14 17:00:00,477.46,NGN,bank_transfer,successful,,Germany,C00763
TXN003979,M0088,2024-06-14 18:00:00,57.38,USD,crypto,successful,,Nigeria,C00857
TXN003980,M0095,2024-06-14 19:00:00,879.08,NGN,mobile_money,successful,,Germany,C00756
TXN003981,M0072,2024-06-14 20:00:00,811.15,EUR,crypto,successful,,Kenya,C00340
TXN003982,M0034,2024-06-14 21:00:00,797.64,KES,mobile_money,successful,,Kenya,C00111
TXN003983,M0073,2024-06-14 22:00:00,980,GBP,credit_card,chargeback,,Kenya,C00823
TXN003984,M0018,2024-06-14 23:00:00,222.82,GBP,mobile_money,successful,,Kenya,C00844
TXN003985,M0089,2024-06-15 0:00:00,483.95,EUR,bank_transfer,successful,,Germany,C00270
TXN003986,M0033,2024-06-15 1:00:00,605.5,NGN,bank_transfer,failed,,Canada,C00928
TXN003987,M0097,2024-06-15 2:00:00,459.65,NGN,bank_transfer,successful,,USA,C00492
TXN003988,M0057,2024-06-15 3:00:00,151.39,GBP,credit_card,successful,,Canada,C00928
TXN003989,M0003,2024-06-15 4:00:00,849.92,EUR,bank_transfer,successful,,Canada,C00951
TXN003990,M0087,2024-06-15 5:00:00,865.43,NGN,bank_transfer,successful,,Germany,C00842
TXN003991,M0074,2024-06-15 6:00:00,138.48,USD,credit_card,successful,,Nigeria,C00524
TXN003992,M0084,2024-06-15 7:00:00,589.14,KES,bank_transfer,failed,,Canada,C00731
TXN003993,M0007,2024-06-15 8:00:00,192.34,NGN,credit_card,failed,,USA,C00648
TXN003994,M0100,2024-06-15 9:00:00,500.32,USD,mobile_money,successful,,Nigeria,C00878
TXN003995,M0053,2024-06-15 10:00:00,150.28,GBP,credit_card,successful,,Canada,C00883
TXN003996,M0019,2024-06-15 11:00:00,899.4,EUR,mobile_money,failed,,USA,C00628
TXN003997,M0041,2024-06-15 12:00:00,751.39,KES,credit_card,successful,,Nigeria,C00998
TXN003998,M0064,2024-06-15 13:00:00,968.29,USD,mobile_money,failed,,USA,C00702
TXN003999,M0034,2024-06-15 14:00:00,611.71,NGN,bank_transfer,successful,,Nigeria,C00945
TXN004000,M0021,2024-06-15 15:00:00,701.05,EUR,bank_transfer,successful,,Germany,C00147
TXN004001,M0074,2024-06-15 16:00:00,183.84,USD,bank_transfer,successful,,Canada,C00727
TXN004002,M0078,2024-06-15 17:00:00,143.87,GBP,crypto,successful,,Nigeria,C00044
TXN004003,M0001,2024-06-15 18:00:00,132.56,EUR,crypto,failed,,USA,C00992
TXN004004,M0063,2024-06-15 19:00:00,357.96,NGN,mobile_money,successful,,Germany,C00024
TXN004005,M0068,2024-06-15 20:00:00,792.12,EUR,bank_transfer,successful,,Canada,C00664
TXN004006,M0064,2024-06-15 21:00:00,689.1,EUR,crypto,successful,,UK,C00439
TXN004007,M0081,2024-06-15 22:00:00,971.33,GBP,bank_transfer,successful,,UK,C00715
TXN004008,M0059,2024-06-15 23:00:00,981.06,EUR,mobile_money,successful,,UK,C00984
TXN004009,M0096,2024-06-16 0:00:00,11.38,GBP,bank_transfer,successful,,Kenya,C00822
TXN004010,M0062,2024-06-16 1:00:00,813.89,GBP,bank_transfer,successful,,Canada,C00550
TXN004011,M0061,2024-06-16 2:00:00,170.05,NGN,crypto,chargeback,,Germany,C00971
TXN004012,M0033,2024-06-16 3:00:00,747.38,NGN,crypto,successful,,Germany,C00091
TXN004013,M0033,2024-06-16 4:00:00,359.36,NGN,bank_transfer,successful,,USA,C00222
TXN004014,M0041,2024-06-16 5:00:00,278.46,EUR,bank_transfer,successful,,Nigeria,C00008
TXN004015,M0068,2024-06-16 6:00:00,916.99,EUR,credit_card,successful,,Germany,C00154
TXN004016,M0058,2024-06-16 7:00:00,692.46,USD,credit_card,successful,,Kenya,C00172
TXN004017,M0091,2024-06-16 8:00:00,170.35,KES,crypto,successful,,UK,C00504
TXN004018,M0054,2024-06-16 9:00:00,261.81,GBP,mobile_money,refunded,,USA,C00628
TXN004019,M0071,2024-06-16 10:00:00,361.35,GBP,credit_card,failed,Fraud detected,Germany,C00896
TXN004020,M0016,2024-06-16 11:00:00,489.15,EUR,bank_transfer,successful,,Germany,C00886
TXN004021,M0001,2024-06-16 12:00:00,670.93,GBP,crypto,successful,,UK,C00976
TXN004022,M0048,2024-06-16 13:00:00,752.78,KES,mobile_money,successful,,USA,C00830
TXN004023,M0035,2024-06-16 14:00:00,970.35,EUR,mobile_money,successful,,Canada,C00357
TXN004024,M0047,2024-06-16 15:00:00,976.44,USD,crypto,failed,,Kenya,C00851
TXN004025,M0051,2024-06-16 16:00:00,714.46,NGN,bank_transfer,successful,,USA,C00699
TXN004026,M0074,2024-06-16 17:00:00,198.3,EUR,bank_transfer,successful,,USA,C00111
TXN004027,M0072,2024-06-16 18:00:00,62.2,NGN,crypto,successful,,Canada,C00987
TXN004028,M0004,2024-06-16 19:00:00,185.45,EUR,bank_transfer,successful,,Germany,C00689
TXN004029,M0026,2024-06-16 20:00:00,38.04,USD,crypto,successful,,Kenya,C00751
TXN004030,M0052,2024-06-16 21:00:00,204.8,USD,credit_card,successful,,USA,C00777
TXN004031,M0100,2024-06-16 22:00:00,599.93,USD,credit_card,successful,,USA,C00215
TXN004032,M0095,2024-06-16 23:00:00,527.29,USD,crypto,successful,,Canada,C00670
TXN004033,M0010,2024-06-17 0:00:00,322.49,NGN,crypto,successful,,UK,C00455
TXN004034,M0082,2024-06-17 1:00:00,366.48,USD,bank_transfer,successful,,Nigeria,C00070
TXN004035,M0058,2024-06-17 2:00:00,542.53,USD,crypto,successful,,USA,C00865
TXN004036,M0097,2024-06-17 3:00:00,953.01,NGN,crypto,successful,,USA,C00137
TXN004037,M0076,2024-06-17 4:00:00,468.06,NGN,credit_card,successful,,USA,C00586
TXN004038,M0040,2024-06-17 5:00:00,315.3,GBP,bank_transfer,successful,,Kenya,C00863
TXN004039,M0069,2024-06-17 6:00:00,781.17,NGN,bank_transfer,successful,,Canada,C00034
TXN004040,M0017,2024-06-17 7:00:00,985.56,NGN,mobile_money,successful,,USA,C00148
TXN004041,M0082,2024-06-17 8:00:00,205.59,EUR,credit_card,successful,,Kenya,C00985
TXN004042,M0074,2024-06-17 9:00:00,516.09,NGN,crypto,failed,,Germany,C00784
TXN004043,M0061,2024-06-17 10:00:00,554.04,GBP,credit_card,successful,,USA,C00564
TXN004044,M0009,2024-06-17 11:00:00,145.72,USD,mobile_money,successful,,Canada,C00245
TXN004045,M0003,2024-06-17 12:00:00,482.94,KES,credit_card,successful,,Nigeria,C00459
TXN004046,M0077,2024-06-17 13:00:00,302.95,EUR,mobile_money,chargeback,,Kenya,C00849
TXN004047,M0065,2024-06-17 14:00:00,790.65,NGN,bank_transfer,successful,,Canada,C00081
TXN004048,M0055,2024-06-17 15:00:00,422.16,GBP,crypto,successful,,Canada,C00866
TXN004049,M0062,2024-06-17 16:00:00,172.55,NGN,credit_card,chargeback,Insufficient funds,UK,C00050
TXN004050,M0026,2024-06-17 17:00:00,898.33,USD,credit_card,successful,,UK,C00889
TXN004051,M0033,2024-06-17 18:00:00,217.9,USD,crypto,successful,,Canada,C00417
TXN004052,M0017,2024-06-17 19:00:00,23.07,GBP,crypto,successful,,Germany,C00482
TXN004053,M0080,2024-06-17 20:00:00,332.36,USD,bank_transfer,successful,,Nigeria,C00799
TXN004054,M0068,2024-06-17 21:00:00,157.64,NGN,bank_transfer,successful,,Germany,C00426
TXN004055,M0006,2024-06-17 22:00:00,667.18,USD,crypto,successful,,Kenya,C00442
TXN004056,M0027,2024-06-17 23:00:00,474.4,KES,mobile_money,successful,,Nigeria,C00406
TXN004057,M0007,2024-06-18 0:00:00,980.33,USD,crypto,failed,,Germany,C00973
TXN004058,M0058,2024-06-18 1:00:00,870.96,NGN,crypto,successful,,USA,C00258
TXN004059,M0018,2024-06-18 2:00:00,986.2,GBP,mobile_money,successful,,USA,C00182
TXN004060,M0026,2024-06-18 3:00:00,426.25,GBP,mobile_money,successful,,Kenya,C00178
TXN004061,M0096,2024-06-18 4:00:00,601.53,USD,mobile_money,successful,,Kenya,C00641
TXN004062,M0037,2024-06-18 5:00:00,407.73,KES,crypto,successful,,Canada,C00018
TXN004063,M0071,2024-06-18 6:00:00,687.25,GBP,crypto,successful,,Canada,C00443
TXN004064,M0088,2024-06-18 7:00:00,329.23,EUR,bank_transfer,successful,,USA,C00548
TXN004065,M0085,2024-06-18 8:00:00,485.19,EUR,mobile_money,successful,,UK,C00474
TXN004066,M0011,2024-06-18 9:00:00,725.09,USD,credit_card,successful,,Kenya,C00964
TXN004067,M0083,2024-06-18 10:00:00,250.82,GBP,bank_transfer,successful,,Nigeria,C00280
TXN004068,M0069,2024-06-18 11:00:00,521.52,GBP,credit_card,successful,,Nigeria,C00921
TXN004069,M0050,2024-06-18 12:00:00,510.93,USD,mobile_money,successful,,Canada,C00103
TXN004070,M0070,2024-06-18 13:00:00,21.42,NGN,crypto,successful,,UK,C00703
TXN004071,M0016,2024-06-18 14:00:00,40.3,GBP,mobile_money,chargeback,,USA,C00968
TXN004072,M0099,2024-06-18 15:00:00,801.42,USD,credit_card,successful,,UK,C00098
TXN004073,M0009,2024-06-18 16:00:00,103.26,GBP,crypto,successful,,Kenya,C00771
TXN004074,M0077,2024-06-18 17:00:00,553.84,NGN,mobile_money,successful,,Germany,C00173
TXN004075,M0074,2024-06-18 18:00:00,274.49,GBP,credit_card,successful,,Germany,C00683
TXN004076,M0006,2024-06-18 19:00:00,505.12,KES,mobile_money,failed,,Nigeria,C00144
TXN004077,M0015,2024-06-18 20:00:00,752.56,NGN,crypto,successful,,Germany,C00111
TXN004078,M0074,2024-06-18 21:00:00,551.86,GBP,mobile_money,successful,,Canada,C00101
TXN004079,M0085,2024-06-18 22:00:00,880.2,GBP,mobile_money,successful,,Kenya,C00884
TXN004080,M0084,2024-06-18 23:00:00,346.65,EUR,mobile_money,successful,,UK,C00474
TXN004081,M0024,2024-06-19 0:00:00,328.32,GBP,mobile_money,failed,,USA,C00705
TXN004082,M0059,2024-06-19 1:00:00,355.59,KES,bank_transfer,successful,,Canada,C00079
TXN004083,M0081,2024-06-19 2:00:00,127.97,EUR,crypto,refunded,,Germany,C00750
TXN004084,M0043,2024-06-19 3:00:00,912.62,GBP,credit_card,successful,,USA,C00094
TXN004085,M0063,2024-06-19 4:00:00,976.6,GBP,credit_card,successful,,USA,C00198
TXN004086,M0085,2024-06-19 5:00:00,664.2,USD,bank_transfer,successful,,Kenya,C00560
TXN004087,M0065,2024-06-19 6:00:00,18.41,USD,mobile_money,failed,,Nigeria,C00815
TXN004088,M0097,2024-06-19 7:00:00,488.66,NGN,mobile_money,successful,,USA,C00865
TXN004089,M0051,2024-06-19 8:00:00,629.01,USD,credit_card,refunded,Insufficient funds,Germany,C00116
TXN004090,M0025,2024-06-19 9:00:00,146.43,EUR,credit_card,successful,,USA,C00685
TXN004091,M0054,2024-06-19 10:00:00,181.51,GBP,credit_card,successful,,USA,C00848
TXN004092,M0099,2024-06-19 11:00:00,950.07,KES,mobile_money,failed,,UK,C00632
TXN004093,M0050,2024-06-19 12:00:00,824.72,USD,crypto,successful,,USA,C00784
TXN004094,M0001,2024-06-19 13:00:00,848.67,KES,bank_transfer,successful,,Canada,C00009
TXN004095,M0020,2024-06-19 14:00:00,339.97,EUR,mobile_money,successful,,USA,C00406
TXN004096,M0081,2024-06-19 15:00:00,700.85,USD,crypto,successful,,Canada,C00472
TXN004097,M0083,2024-06-19 16:00:00,704.39,EUR,bank_transfer,successful,,UK,C00383
TXN004098,M0095,2024-06-19 17:00:00,666.16,USD,credit_card,successful,,Nigeria,C00317
TXN004099,M0088,2024-06-19 18:00:00,576.99,GBP,bank_transfer,successful,,Germany,C00648
TXN004100,M0015,2024-06-19 19:00:00,318.47,GBP,credit_card,successful,,UK,C00240
TXN004101,M0075,2024-06-19 20:00:00,161.75,NGN,bank_transfer,successful,,Canada,C00847
TXN004102,M0003,2024-06-19 21:00:00,574.29,EUR,mobile_money,refunded,,UK,C00738
TXN004103,M0055,2024-06-19 22:00:00,765.51,NGN,bank_transfer,successful,,UK,C00644
TXN004104,M0015,2024-06-19 23:00:00,829.02,NGN,credit_card,chargeback,,Canada,C00088
TXN004105,M0009,2024-06-20 0:00:00,270.07,EUR,bank_transfer,successful,,Kenya,C00435
TXN004106,M0017,2024-06-20 1:00:00,440.69,GBP,crypto,successful,,Kenya,C00251
TXN004107,M0052,2024-06-20 2:00:00,459.58,GBP,mobile_money,successful,,USA,C00299
TXN004108,M0085,2024-06-20 3:00:00,731.28,NGN,credit_card,successful,,Nigeria,C00199
TXN004109,M0033,2024-06-20 4:00:00,304.88,KES,credit_card,successful,,Kenya,C00196
TXN004110,M0093,2024-06-20 5:00:00,441.7,KES,bank_transfer,successful,,Kenya,C00757
TXN004111,M0081,2024-06-20 6:00:00,68.71,NGN,mobile_money,successful,,Kenya,C00700
TXN004112,M0022,2024-06-20 7:00:00,70.71,GBP,mobile_money,successful,,USA,C00663
TXN004113,M0060,2024-06-20 8:00:00,789.68,KES,crypto,successful,,UK,C00733
TXN004114,M0034,2024-06-20 9:00:00,798.95,KES,mobile_money,successful,,Canada,C00406
TXN004115,M0081,2024-06-20 10:00:00,472.97,GBP,crypto,successful,,UK,C00007
TXN004116,M0079,2024-06-20 11:00:00,513.72,KES,bank_transfer,successful,,Kenya,C00971
TXN004117,M0037,2024-06-20 12:00:00,883.85,NGN,crypto,successful,,Canada,C00392
TXN004118,M0057,2024-06-20 13:00:00,618.47,EUR,mobile_money,failed,,USA,C00722
TXN004119,M0053,2024-06-20 14:00:00,199.97,KES,credit_card,successful,,Canada,C00180
TXN004120,M0026,2024-06-20 15:00:00,296.07,EUR,bank_transfer,successful,,USA,C00002
TXN004121,M0013,2024-06-20 16:00:00,602.72,KES,mobile_money,successful,,Germany,C00412
TXN004122,M0019,2024-06-20 17:00:00,979.95,KES,bank_transfer,successful,,UK,C00050
TXN004123,M0030,2024-06-20 18:00:00,552.59,EUR,crypto,successful,,Canada,C00403
TXN004124,M0040,2024-06-20 19:00:00,955.34,EUR,crypto,successful,,UK,C00380
TXN004125,M0098,2024-06-20 20:00:00,717.57,KES,crypto,failed,,UK,C00505
TXN004126,M0023,2024-06-20 21:00:00,354.56,KES,mobile_money,successful,,USA,C00597
TXN004127,M0042,2024-06-20 22:00:00,463.35,KES,mobile_money,successful,,Nigeria,C00666
TXN004128,M0006,2024-06-20 23:00:00,309.59,KES,bank_transfer,successful,,UK,C00800
TXN004129,M0084,2024-06-21 0:00:00,940.73,GBP,mobile_money,failed,,Nigeria,C00727
TXN004130,M0007,2024-06-21 1:00:00,101.03,USD,mobile_money,successful,,Kenya,C00669
TXN004131,M0034,2024-06-21 2:00:00,323.14,EUR,credit_card,failed,,USA,C00534
TXN004132,M0044,2024-06-21 3:00:00,696.62,EUR,credit_card,successful,,Nigeria,C00211
TXN004133,M0075,2024-06-21 4:00:00,929.24,EUR,credit_card,successful,,Canada,C00199
TXN004134,M0044,2024-06-21 5:00:00,756.21,EUR,credit_card,successful,,Germany,C00812
TXN004135,M0086,2024-06-21 6:00:00,583.84,EUR,crypto,successful,,USA,C00462
TXN004136,M0073,2024-06-21 7:00:00,235.3,GBP,credit_card,refunded,,Germany,C00292
TXN004137,M0081,2024-06-21 8:00:00,374.92,USD,mobile_money,successful,,Germany,C00612
TXN004138,M0017,2024-06-21 9:00:00,747.87,GBP,bank_transfer,successful,,Kenya,C00131
TXN004139,M0016,2024-06-21 10:00:00,98.99,EUR,bank_transfer,successful,,Canada,C00187
TXN004140,M0072,2024-06-21 11:00:00,26.36,EUR,crypto,successful,,Kenya,C00675
TXN004141,M0036,2024-06-21 12:00:00,713.65,KES,mobile_money,successful,,Kenya,C00770
TXN004142,M0020,2024-06-21 13:00:00,368.62,EUR,bank_transfer,successful,,Nigeria,C00349
TXN004143,M0031,2024-06-21 14:00:00,286.38,EUR,bank_transfer,failed,,Kenya,C00594
TXN004144,M0099,2024-06-21 15:00:00,447.35,KES,crypto,failed,,Canada,C00151
TXN004145,M0023,2024-06-21 16:00:00,375.94,NGN,crypto,successful,,Nigeria,C00644
TXN004146,M0060,2024-06-21 17:00:00,752.62,NGN,crypto,successful,,Canada,C00873
TXN004147,M0086,2024-06-21 18:00:00,882.22,NGN,crypto,refunded,,Germany,C00672
TXN004148,M0037,2024-06-21 19:00:00,789.42,NGN,credit_card,successful,,USA,C00343
TXN004149,M0071,2024-06-21 20:00:00,355.9,NGN,mobile_money,successful,,Germany,C00913
TXN004150,M0041,2024-06-21 21:00:00,791.97,KES,mobile_money,failed,,USA,C00356
TXN004151,M0014,2024-06-21 22:00:00,885.01,USD,credit_card,successful,,Nigeria,C00719
TXN004152,M0012,2024-06-21 23:00:00,720.55,GBP,credit_card,successful,,UK,C00863
TXN004153,M0004,2024-06-22 0:00:00,913.07,KES,mobile_money,successful,,USA,C00629
TXN004154,M0068,2024-06-22 1:00:00,813.32,KES,mobile_money,successful,,Germany,C00439
TXN004155,M0089,2024-06-22 2:00:00,738.98,GBP,crypto,successful,,USA,C00747
TXN004156,M0081,2024-06-22 3:00:00,381.03,GBP,crypto,successful,,Canada,C00678
TXN004157,M0049,2024-06-22 4:00:00,531.61,USD,mobile_money,successful,,UK,C00345
TXN004158,M0011,2024-06-22 5:00:00,156.5,GBP,bank_transfer,successful,,UK,C00659
TXN004159,M0066,2024-06-22 6:00:00,419.72,EUR,mobile_money,successful,,Canada,C00081
TXN004160,M0021,2024-06-22 7:00:00,529.32,GBP,credit_card,successful,,USA,C00350
TXN004161,M0040,2024-06-22 8:00:00,916.01,EUR,mobile_money,successful,,Canada,C00856
TXN004162,M0095,2024-06-22 9:00:00,876.3,GBP,mobile_money,successful,,Germany,C00968
TXN004163,M0088,2024-06-22 10:00:00,159.7,KES,mobile_money,successful,,Canada,C00336
TXN004164,M0059,2024-06-22 11:00:00,754.77,EUR,bank_transfer,successful,,Nigeria,C00185
TXN004165,M0060,2024-06-22 12:00:00,893.02,GBP,bank_transfer,successful,,Nigeria,C00432
TXN004166,M0049,2024-06-22 13:00:00,142.25,NGN,crypto,successful,,Nigeria,C00831
TXN004167,M0051,2024-06-22 14:00:00,456.97,KES,crypto,successful,,Nigeria,C00550
TXN004168,M0085,2024-06-22 15:00:00,194.24,NGN,bank_transfer,successful,,Kenya,C00239
TXN004169,M0038,2024-06-22 16:00:00,839.31,GBP,mobile_money,successful,,Kenya,C00099
TXN004170,M0001,2024-06-22 17:00:00,872.8,EUR,mobile_money,successful,,Canada,C00641
TXN004171,M0004,2024-06-22 18:00:00,407.19,EUR,crypto,successful,,UK,C00496
TXN004172,M0071,2024-06-22 19:00:00,487.26,KES,mobile_money,successful,,Canada,C00924
TXN004173,M0077,2024-06-22 20:00:00,694.21,KES,mobile_money,chargeback,,Nigeria,C00063
TXN004174,M0073,2024-06-22 21:00:00,340.16,KES,credit_card,successful,,Canada,C00977
TXN004175,M0035,2024-06-22 22:00:00,756.22,USD,bank_transfer,successful,,Kenya,C00700
TXN004176,M0042,2024-06-22 23:00:00,901.09,EUR,crypto,successful,,Nigeria,C00959
TXN004177,M0088,2024-06-23 0:00:00,125.78,GBP,bank_transfer,successful,,USA,C00383
TXN004178,M0047,2024-06-23 1:00:00,917.42,NGN,bank_transfer,failed,,Canada,C00459
TXN004179,M0061,2024-06-23 2:00:00,748.49,KES,mobile_money,successful,,Canada,C00868
TXN004180,M0086,2024-06-23 3:00:00,629.42,GBP,mobile_money,failed,,Canada,C00539
TXN004181,M0022,2024-06-23 4:00:00,748.95,NGN,crypto,successful,,USA,C00020
TXN004182,M0062,2024-06-23 5:00:00,910.25,USD,credit_card,successful,,Nigeria,C00045
TXN004183,M0100,2024-06-23 6:00:00,426.34,GBP,credit_card,successful,,Germany,C00646
TXN004184,M0016,2024-06-23 7:00:00,42.11,EUR,crypto,successful,,UK,C00256
TXN004185,M0092,2024-06-23 8:00:00,482.41,USD,mobile_money,successful,,Kenya,C00240
TXN004186,M0024,2024-06-23 9:00:00,305.85,GBP,credit_card,successful,,UK,C00462
TXN004187,M0098,2024-06-23 10:00:00,287.25,GBP,mobile_money,successful,,Kenya,C00550
TXN004188,M0088,2024-06-23 11:00:00,850.26,NGN,credit_card,successful,,UK,C00388
TXN004189,M0005,2024-06-23 12:00:00,132.96,GBP,mobile_money,successful,,Canada,C00323
TXN004190,M0097,2024-06-23 13:00:00,892.38,EUR,crypto,successful,,Germany,C00240
TXN004191,M0079,2024-06-23 14:00:00,578.55,EUR,bank_transfer,successful,,Nigeria,C00419
TXN004192,M0036,2024-06-23 15:00:00,505.17,EUR,mobile_money,successful,,Nigeria,C00117
TXN004193,M0083,2024-06-23 16:00:00,425.47,NGN,bank_transfer,successful,,Germany,C00290
TXN004194,M0003,2024-06-23 17:00:00,130.21,NGN,crypto,successful,,Nigeria,C00833
TXN004195,M0029,2024-06-23 18:00:00,873.46,GBP,bank_transfer,successful,,Nigeria,C00343
TXN004196,M0095,2024-06-23 19:00:00,89.75,NGN,crypto,successful,,UK,C00547
TXN004197,M0018,2024-06-23 20:00:00,866.47,GBP,credit_card,successful,,Canada,C00011
TXN004198,M0041,2024-06-23 21:00:00,887.37,EUR,crypto,successful,,Kenya,C00099
TXN004199,M0055,2024-06-23 22:00:00,519.68,GBP,crypto,successful,,UK,C00748
TXN004200,M0061,2024-06-23 23:00:00,490.56,USD,credit_card,successful,,Nigeria,C00639
TXN004201,M0081,2024-06-24 0:00:00,16.67,EUR,credit_card,successful,,Nigeria,C00404
TXN004202,M0052,2024-06-24 1:00:00,632.54,NGN,credit_card,failed,,USA,C00476
TXN004203,M0092,2024-06-24 2:00:00,924.14,GBP,bank_transfer,refunded,,Kenya,C00091
TXN004204,M0060,2024-06-24 3:00:00,987.97,GBP,mobile_money,successful,,Canada,C00256
TXN004205,M0051,2024-06-24 4:00:00,966.1,USD,mobile_money,successful,,Nigeria,C00010
TXN004206,M0016,2024-06-24 5:00:00,934.13,USD,bank_transfer,successful,,UK,C00169
TXN004207,M0071,2024-06-24 6:00:00,773.81,KES,mobile_money,successful,,USA,C00500
TXN004208,M0063,2024-06-24 7:00:00,296.45,NGN,crypto,failed,,UK,C00996
TXN004209,M0053,2024-06-24 8:00:00,701.17,NGN,bank_transfer,successful,,Canada,C00591
TXN004210,M0061,2024-06-24 9:00:00,606.83,USD,credit_card,successful,,USA,C00899
TXN004211,M0045,2024-06-24 10:00:00,924.07,EUR,credit_card,successful,,Nigeria,C00310
TXN004212,M0080,2024-06-24 11:00:00,413.9,USD,mobile_money,successful,,Germany,C00285
TXN004213,M0051,2024-06-24 12:00:00,452.49,EUR,credit_card,successful,,Nigeria,C00105
TXN004214,M0097,2024-06-24 13:00:00,728.81,EUR,credit_card,successful,,Canada,C00497
TXN004215,M0088,2024-06-24 14:00:00,996.29,USD,mobile_money,failed,,Germany,C00160
TXN004216,M0064,2024-06-24 15:00:00,608.01,GBP,crypto,successful,,Nigeria,C00215
TXN004217,M0089,2024-06-24 16:00:00,978.54,GBP,bank_transfer,successful,,UK,C00734
TXN004218,M0071,2024-06-24 17:00:00,829.91,GBP,credit_card,successful,,Kenya,C00417
TXN004219,M0034,2024-06-24 18:00:00,607.13,KES,mobile_money,successful,,Canada,C00764
TXN004220,M0030,2024-06-24 19:00:00,49.72,GBP,mobile_money,successful,,USA,C00502
TXN004221,M0080,2024-06-24 20:00:00,867.85,GBP,bank_transfer,successful,,Canada,C00452
TXN004222,M0007,2024-06-24 21:00:00,890.71,USD,crypto,successful,,UK,C00018
TXN004223,M0092,2024-06-24 22:00:00,82.95,KES,crypto,successful,,USA,C00798
TXN004224,M0055,2024-06-24 23:00:00,428.65,GBP,bank_transfer,successful,,Germany,C00845
TXN004225,M0002,2024-06-25 0:00:00,607.31,GBP,bank_transfer,successful,,USA,C00810
TXN004226,M0072,2024-06-25 1:00:00,994.42,GBP,bank_transfer,successful,,Germany,C00423
TXN004227,M0089,2024-06-25 2:00:00,766.59,GBP,bank_transfer,successful,,Kenya,C00244
TXN004228,M0045,2024-06-25 3:00:00,314.35,NGN,crypto,successful,,UK,C00242
TXN004229,M0048,2024-06-25 4:00:00,610.5,USD,credit_card,failed,Insufficient funds,Germany,C00170
TXN004230,M0061,2024-06-25 5:00:00,340.08,KES,crypto,failed,,USA,C00678
TXN004231,M0038,2024-06-25 6:00:00,13.65,USD,crypto,successful,,USA,C00140
TXN004232,M0073,2024-06-25 7:00:00,46.38,GBP,crypto,successful,,USA,C00664
TXN004233,M0026,2024-06-25 8:00:00,757.68,USD,credit_card,successful,,Canada,C00719
TXN004234,M0017,2024-06-25 9:00:00,362.99,GBP,crypto,successful,,Kenya,C00762
TXN004235,M0098,2024-06-25 10:00:00,730.56,USD,mobile_money,successful,,Kenya,C00958
TXN004236,M0011,2024-06-25 11:00:00,993.06,EUR,bank_transfer,successful,,Canada,C00696
TXN004237,M0073,2024-06-25 12:00:00,738.95,USD,bank_transfer,successful,,Germany,C00510
TXN004238,M0073,2024-06-25 13:00:00,234.17,GBP,bank_transfer,failed,,USA,C00891
TXN004239,M0058,2024-06-25 14:00:00,377.25,USD,mobile_money,successful,,UK,C00342
TXN004240,M0096,2024-06-25 15:00:00,160.26,GBP,credit_card,successful,,USA,C00416
TXN004241,M0033,2024-06-25 16:00:00,352.39,USD,credit_card,successful,,UK,C00698
TXN004242,M0092,2024-06-25 17:00:00,621.15,NGN,bank_transfer,successful,,Canada,C00847
